business_id,name,address,city,state,postal_code,stars,hyperlink,Model
rd_hN9mKu7rhdTzaFXRehQ,Rite Aid,200 Kimberton Road,Phoenixville,PA,19460.0,2.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
y6ZsCZlfPfuVwykCP7nG9Q,Catering To Your Whims,"58 Lafayette Ave, Ste A",Voorhees Township,NJ,8043.0,5.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
FxD8lRLq6OLQW1_ch7mYqw,Walgreens,690 2nd Street Pike,Southampton,PA,18966.0,3.0,https://storage.googleapis.com/2024capstone51/photos/YFq7xifZr7ve64Er7yDbFg.jpg,New Content
gFQSfZj9O9pfszh8nWHnWQ,Dollar General,1016 West Ave,Woodstown,NJ,8098.0,3.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
NzSvl4_9fBE3svLfFbe-tg,Rite Aid,705 W Lancaster Ave,Bryn Mawr,PA,19010.0,3.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
fjX7IMZ-cbshuapP3c-qGQ,Giant,1661 Easton Rd,Warrington,PA,18976.0,1.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
moAVzx7WXqKynom2mPpAnw,Brandywine Liquors,2718 Naamans Rd,Wilmington,DE,19810.0,5.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
pYvwbbIbaUAzmHrEKWbKHQ,Platinum House of sweets,7A Shoppers Ln,Turnersville,NJ,8012.0,5.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
G602l7e35ia6mOHzHaFV8g,P & S Ravioli,7051 Torresdale Ave,Philadelphia,PA,19135.0,3.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
TADD052zYQ5h_3-XKkcsgw,Fairview Farm Market,831 Pineville Rd,Pineville,PA,18946.0,5.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
_7cf56aKblR62Jwor53Nlw,Circle K,1801 Concord Pike,Wilmington,DE,19803.0,3.5,https://storage.googleapis.com/2024capstone51/photos/FPaQwSrE55eHWiwVhE0p9A.jpg,New Content
93vym-VlZE1rk_zMhPhgEQ,Walgreens,901 Old York Rd,Jenkintown,PA,19046.0,3.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
oep1GPIUZQMoEJBEoYnXTg,Wine & Spirits Stores,32 South 2nd St,Philadelphia,PA,19106.0,3.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
dYXPOwmSYVS1cRcn0uktcw,Mecca Halal Meat,1960 Nolden Ave Ext,Ewing Township,NJ,8618.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
F3aHwV2-3TYUMq723d9LgA,DeKalb Supermarket,815 DeKalb St,Norristown,PA,19401.0,2.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
9XiCpjNHBg_IBhSotbfsug,ALDI,8200 Ogontz Ave,Wyncote,PA,19095.0,4.5,https://storage.googleapis.com/2024capstone51/photos/w7ZqFBO-kLkN1S7dzEf4zg.jpg,New Content
Jedync3AEwog8aBrewm36w,Redner's Fresh Market,2850 Audubon Village Dr,Audubon,PA,19403.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
eDZqkqNsTnlhrOox1Rh2lg,Pennypack Beer Distributor,8120 Roosevelt Blvd,Philadelphia,PA,19152.0,5.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
nA3mD9fnxkpmX2G1gvbhQg,Fine Wine & Good Spirits - Premium Collection,922 W Lancaster Ave,Bryn Mawr,PA,19010.0,3.0,https://storage.googleapis.com/2024capstone51/photos/7Bxyo4Ks4JieDVUwtvMZJg.jpg,New Content
AhBeA8m8iNP_b5jRORMlyg,Mayfair Beverage,6500 Frankford Ave,Philadelphia,PA,19135.0,3.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
Cs8jsAIrxCpzo7E5YFgRvg,Walgreens,4601 Westfield Ave,Pennsauken,NJ,8110.0,2.0,https://storage.googleapis.com/2024capstone51/photos/MilUR2THvNs1x3PmYMKIHA.jpg,New Content
DwklTpvdJw0c8P7fnZUIOg,St. Hedwig's Polish Festival,S Madison St,Wilmington,DE,19805.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
dm97MvKVcJ9NSbKAU5pGWg,Rita's Italian Ice,1227 Bristol Pike,Andalusia,PA,19020.0,3.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
2sVq5omCxRzLCVeUKXS1hg,Walker's Wine & Spirits,86 Bridge St,Lambertville,NJ,8530.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
wb0ABRor1OedzUWbjiadpw,Framers Market Gallery,385 Lancaster Ave,Malvern,PA,19355.0,5.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
_V1dR3zNmwBmud3eHXfjqg,Al-Salam Food Market,928 Levick St,Philadelphia,PA,19111.0,4.0,https://storage.googleapis.com/2024capstone51/photos/A2pjqgY-gV0PTATp8e17mw.jpg,New Content
5H2Kf26eRTazKzs9SpsdWg,The Wine & Spirit Co.,4025 Kennett Pike,Wilmington,DE,19807.0,4.0,https://storage.googleapis.com/2024capstone51/photos/nhWmrryq62Lp-zbaLH1WlA.jpg,New Content
qEHDb0JT39oIxd96TrdcfQ,Carvel Ice Cream,807 S Olden Ave,Trenton,NJ,8610.0,4.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
k6BLeAGKHZqzp2qhmVjlQg,Walgreens Pharmacy at Hahnemann University Hospital,245 N Broad St,Philadelphia,PA,19107.0,3.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
iMLRtlT5lO2Q2A7FiulZtw,Golden Farms Supermarket,6710 Haverford Ave,Philadelphia,PA,19151.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
Vn2nFA9JaEXTebCExP869w,Myra's Vitamin and Herbal a Wellness Center,666 N 52nd St,Philadelphia,PA,19131.0,5.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
LyT9zswxviX5LVFotsh6qg,Rite Aid,237 E Lancaster Ave,Wayne,PA,19087.0,2.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
gj2ghtZt2rWaqFOPEwNxLQ,Five Below,"5851 Rte 42, Ste 2",Blackwood,NJ,8012.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
FacSa4vE-NDRaAXQx3M8WQ,Sunoco Aplus,906 Swedesford Rd,Berwyn,PA,19312.0,2.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
nqz4dhxnIUaM-6mILN1eww,Cousins Fresh Market,6411 Woodland Ave,Philadelphia,PA,19142.0,1.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
3ZBrBXbKQlcCY0USaSX32g,Crab Stop,1858 Mount Ephraim Ave,Camden,NJ,8104.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
PyLUyFDUPiLKDwVnWSUjFQ,Aurora Grace,225 S 18th St,Philadelphia,PA,19103.0,4.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
p4bIu0rYisBB6CxkI1s03g,Baskin-Robbins,651 College Dr,Blackwood,NJ,8012.0,2.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
YaGoApXcbSKmCRaWZnwxwQ,The Vitamin Shoppe,1188 Hurffville Rd,Deptford,NJ,8096.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
r2MZMvVRZBWXOmxgoFuitA,Jenna's Treats,,West Chester,PA,19382.0,5.0,https://storage.googleapis.com/2024capstone51/photos/f9C2QQTQ5NFlpM6NV0EONA.jpg,New Content
Jf_GzCqHaXt6Y-3E8-AH6Q,Beverage Zone,"198 Lincoln Hwy, Ste 5",Fairless Hills,PA,19030.0,5.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
o46yygtcv5vOQShnEnfNpQ,Halal Cart,12TH And Chestnut,Philadelphia,PA,19107.0,3.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
7ataHmTq7FemQTQQ3ncYWw,Rite Aid,1321 Easton Rd,Abington,PA,19001.0,2.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
b2VW5j9_Fq-ft-4TkhBB5w,Carool's Liquor Store,2007 Admiral Wilson Blvd,Pennsauken,NJ,8109.0,2.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
bTK6rm-nj2e4q-nou_hmSA,Rite Aid,7835 Maple Ave,Pennsauken,NJ,8109.0,2.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
LN39WTkNOUCEbcgTq8yY8A,Mason's Grocery,353 Lyceum Ave,Philadelphia,PA,19128.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
MDhAG3z-yHiJzU8Lh2wraw,Green Top Farm Market,1811 Route 70,Vincentown,NJ,8088.0,2.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
rMhq8EMkpcf8xxpPt7YuBA,CVS Pharmacy,260 Rock Hill Rd,Bala Cynwyd,PA,19004.0,3.0,https://storage.googleapis.com/2024capstone51/photos/_VwCnslOY581PgfWtsT7Iw.jpg,New Content
tbX6pe5RdMsd5N4qgQ40CQ,Lindt,1301 Highway 168,Gloucester Township,NJ,8012.0,4.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
nDKIoUC384UDQlGsv2tS0Q,Walgreens,20 W Kings Hwy,Mount Ephraim,NJ,8059.0,1.0,https://storage.googleapis.com/2024capstone51/photos/BqXgfCTpUPpABEVKgMUmIA.jpg,New Content
aLVxpZNaq_MOvqIO6FWN3Q,University Liquors,5 University Plz,Newark,DE,19702.0,2.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
g-GurkPLhwx13WNehQUlaQ,Cinnabon/Auntie Anne's,47 Clara Barton Ln,Oldmans,NJ,8067.0,3.5,https://storage.googleapis.com/2024capstone51/photos/bPAClIt_VJ73Awz0NdpkJA.jpg,New Content
7DAMeub9e39fZwhfsAMPJw,CVS Pharmacy,5 Kugler Rd,Limerick,PA,19468.0,2.5,https://storage.googleapis.com/2024capstone51/photos/Wt_Oi4-0TyMOzIGi1qoYgQ.jpg,New Content
Kowe4tJCIRo1SO_OU8CKNw,Pennsylvania Wine & Spirits,2927 Swede Rd,Norristown,PA,19401.0,4.0,https://storage.googleapis.com/2024capstone51/photos/_nud0IGWFPZeWDtXh8Rpqw.jpg,New Content
OmZVD58AuM-gZUsVaJlp0A,Greensgrow West,5123 Baltimore Ave,Philadelphia,PA,19143.0,4.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
-sDoomNfln32UtnuOsj3yw,Cold Spring Beverages,773 Durham Rd,Newtown,PA,18940.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
SjklKpjgDbj-h3dm5N7Bjg,Cherrywood Liquors,1279 Blackwood Clementon Rd,Clementon,NJ,8021.0,4.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
8HTByKL5p-H2ctqQamV6Zg,Walgreens,1 Yorktown Plz,Elkins Park,PA,19027.0,2.0,https://storage.googleapis.com/2024capstone51/photos/z8_hpezTVMZBGojv8LVLtg.jpg,New Content
jdYYcgWbTgh6iV8Mw29f0w,GNC,"2034 County Line Rd, Space 32",Huntingdon Valley,PA,19006.0,3.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
gKGFIEeN_7qpJj46fnacOA,Lamp Light Florist And Gift,1760 Woodbury Glassboro Rd,Sewell,NJ,8080.0,3.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
pHVWOzVt0lZhH8DloZK8ug,Walgreens,2 E Street Rd,Feasterville Trevose,PA,19053.0,3.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
buPWCjX9ON8CGkXlAzK4Ng,Diantonio's Catering,228 Krams Ave,Philadelphia,PA,19127.0,5.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
hN_ThL45R2cctTFW1Ep3TA,Tres Fiori,,Philadelphia,PA,19106.0,5.0,https://storage.googleapis.com/2024capstone51/photos/QMcf7vbvOPPA2fkpdhl28w.jpg,New Content
gOrSeiLIzieKkYANbJE54w,Lidl,2613 Ridge Pike,Trooper,PA,19403.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
vVN9HVQ_GTbfBt_Z0mS37w,Chrysalis Natural Medicine Clinic,1008 Milltown Rd,Wilmington,DE,19808.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
bmx4GIpwXDaHXwcJT_D54g,Gilpin Liquors,1400 N Van Buren St,Wilmington,DE,19806.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
mQFGOnyhpFAxg0yKG8tfLw,Rita's Italian Ice,7313 Lancaster Pike,Hockessin,DE,19707.0,4.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
vONJMgwzonjFsA3RvAOvEQ,GIANT Food Stores,830 East Baltimore Pike,Kennett Square,PA,19348.0,3.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
hwrVcMlAY3bHZRZFLDQ0Fw,Lionville Natural Pharmacy,200 E Uwchlan Ave,Exton,PA,19341.0,3.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
2kPCe_Bn6kwKXbGlBVPz9w,CVS Pharmacy,409 Harleysville Pike,Souderton,PA,18964.0,4.0,https://storage.googleapis.com/2024capstone51/photos/VuzjXHnNKtGWln8V0tgOgA.jpg,New Content
fhA4kVbM3LBf1mvEpie7Ow,Rite Aid,7941 Oxford Ave,Philadelphia,PA,19111.0,3.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
fjA7GBvQIlyB2l7Zjqugfw,Rita's Italian Ice,1648 North Kings Hwy,Cherry Hill,NJ,8034.0,3.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
zzjCxn89a7RQo8keIOO_Ag,Thriftway,2190 E High St,Pottstown,PA,19464.0,2.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
586o0-kKLnSLFQ3cxCzbsA,AK PREPS AND BAKERY,389 West Lincoln Hwy,Penndel,PA,19047.0,4.5,https://storage.googleapis.com/2024capstone51/photos/3n-uF72hjalcQrNPiPQIKA.jpg,New Content
LgcBq3TqnyKj0w4tZAQXdQ,CVS Pharmacy,1501 Paoli Pike,West Chester,PA,19380.0,3.0,https://storage.googleapis.com/2024capstone51/photos/sFO99zl6PKhaoabbjkhgjQ.jpg,New Content
wZejG4tyjmTz3ZkKAdyjsw,Hollingsworth's Cookies and Fine Desserts,605 N Haddon Ave,Haddonfield,NJ,8033.0,2.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
usnVlDYZz3p8cc-1PH7Ajg,DASHED,310 E Girard Ave,Philadelphia,PA,19125.0,2.0,https://storage.googleapis.com/2024capstone51/photos/hfl5k5lJ2JHVlbmifLQUUA.jpg,New Content
eiKUoUcSz-vHWu_law7HNg,Chow's Farms,1211 Kirkwood Hwy,Wilmington,DE,19805.0,2.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
zaJJt9AKzIVqor6w_g1heQ,Bricky Girl Tea Room & Gifts,236 Mill St,Bristol,PA,19007.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
QgaikAovfcdV4CIJsuBYBw,Walgreens,51 Baltimore Pike,Glen Mills,PA,19342.0,2.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
a52YLrCvv1LjfzTgnZlhBQ,Kennett Beverage,710 W Baltimore Pike,Kennett Square,PA,19348.0,3.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
QGvSRXU12cm8yPxQT_Fwdg,CVS Pharmacy,2000 Swamp Pike,Gilbertsville,PA,19525.0,2.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
b-MVXcQAub3xucDbxG0IkQ,Rite Aid,4055-89 Market St,Philadelphia,PA,19104.0,3.0,https://storage.googleapis.com/2024capstone51/photos/hpciBgt4xiiylyjGX91EIA.jpg,New Content
82n2c_QXZASJxyzUHNSgHw,Auntie Anne's,1230 Arch St,Philadelphia,PA,19107.0,3.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
NdquskgXKMFOi2e0cWqs3g,Walgreens,180 Bridgeton Pike,Mantua,NJ,8051.0,3.0,https://storage.googleapis.com/2024capstone51/photos/WhxXiCwKgHJpA5a2M_oQgA.jpg,New Content
c2fOdKzW7Iq8Bec8Wc3S5A,Bristol Blitz,800 Bristol Pike,Bristol,PA,19007.0,3.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
kAlsU3rDJ7vYMp8Ky28-vQ,Rita's Italian Ice,"1400 Parkway Ave, Unit 1",Ewing,NJ,8628.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
gSS3Pob4VapXpDrtj-rTVw,Los Amigos Grocery,500 S Broadway,Camden,NJ,8103.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
Z-tqtgCNUEzHPdbE7NTPuA,Famous 4th Street Cookie,4177 Ridge Ave,Philadelphia,PA,19129.0,5.0,https://storage.googleapis.com/2024capstone51/photos/3wkHx8rqs-ucAIM4QTy96A.jpg,New Content
w-VDjDYsRT81r0r9vPOMcg,Yogo Factory,"120 Center Square Rd, Ste 1",Swedesboro,NJ,8085.0,3.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
m68lid9sJwUHuC0j6DiLxg,The Pie'd Piper,960 Spruce St,Lawrence Township,NJ,8648.0,3.5,https://storage.googleapis.com/2024capstone51/photos/wFq0_VsBKvIVX0Z458ncrg.jpg,New Content
nSk0qzMFx1dgHwdBmQm4dw,Walgreens,504 Kings Hwy N,Cherry Hill,NJ,8034.0,3.5,https://storage.googleapis.com/2024capstone51/photos/9XMJUM2cPoTs6eEDgpEoTQ.jpg,New Content
trS2nMghMuAksrt1f_tqvg,ALDI,1210 Bethlehem Pike,North Wales,PA,19454.0,4.0,https://storage.googleapis.com/2024capstone51/photos/XSzdhWrd5zlikYDksv7HRw.jpg,New Content
uGQTlLly4em2Y3TtfHomvQ,Rite Aid,5627-99 Chestnut St,Philadelphia,PA,19139.0,2.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
_XtUZuRLeTu-TqUjfF_OsQ,Almonte market,883 N 5th St,Philadelphia,PA,19123.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
9HZZCBzNnbMgJWULs0yaKw,Lilly Orlando,446 E State St,Media,PA,19063.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
gynfrJvYRRVTNjMv-UUDBw,Green Lion Breads,"400 Franklin Ave, Ste 238",Phoenixville,PA,19460.0,5.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
OLC8D6ig4vyLLXvPlQUFpw,Sunoco A Plus,630 Walnut Ln,Philadelphia,PA,19128.0,2.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
c--wtAs_U4IGHmJCfHm0mw,CVS Pharmacy,105 E Uwchlan Ave,Exton,PA,19341.0,2.0,https://storage.googleapis.com/2024capstone51/photos/2X-8PnnpYH6inGiGtBTyYw.jpg,New Content
bXBb0CUy3HYq-iTJfgDogg,Pat Deon Beverages,540 S Oxford Valley Rd,Fairless Hills,PA,19030.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
MOVFDKVqWkDM1hUJNwpaYQ,Grovers Meat Market,2910 S 70th St,Philadelphia,PA,19142.0,2.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
uOrh9mr5v7GTatUDlv6dpw,Rite Aid,1000 Kings Hwy,West Deptford,NJ,8086.0,2.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
CqJ57DbNm1_yiR31yqDvDg,North Wales Beer,120 N 3rd St,North Wales,PA,19454.0,5.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
SKt-qERyX7NIk18xDyY2Eg,Rite Aid,113 E Baltimore Ave,Clifton Heights,PA,19018.0,3.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
k1zrrVnQOlfLcnhIFQQo8w,Heritage's Dairy Stores,507 Auburn Ave,Swedesboro,NJ,8085.0,3.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
vPhd2HKyST5AFrjQ0foQ0Q,The Nut Shop,923 N Broad St,Woodbury,NJ,8096.0,3.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
vzQXdmbepMp1su2SseMlgA,Cuisine365,4207 Ferne Blvd,Drexel Hill,PA,19026.0,3.5,https://storage.googleapis.com/2024capstone51/photos/fJLmEf2HVuDM8sgvisL5Vg.jpg,New Content
xbSPADC4oC4oafSChXlVWw,AGA Farms,1333 Elephant Rd,Perkasie,PA,18944.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
aWfQGFpcIpqjp5FeCoUC_Q,Main Street Produce,2431 W Main St,Norristown,PA,19403.0,3.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
xOGfzl9tHxAYtJZUbXAWcw,Carber's Chocolates,114 Bethlehem Pike,Colmar,PA,18915.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
5Z84jFUZVwouIAaoyGW2_Q,Acme Markets,2091 US Hwy 130,Willingboro,NJ,8046.0,2.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
cDyC6HhZuNrf8Em33Qp0Kw,Coventry Parlor,1503 Ridge Rd,Pottstown,PA,19465.0,3.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
ncz7WSdeHl3wXVIJXizmXA,Schober Wm Sons Farm,1125 Monroeville Rd,Monroeville,NJ,8343.0,4.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
t6F5E5a3Eo76wYCOQfiEzA,CVS Pharmacy,4133 G St,Philadelphia,PA,19124.0,2.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
0fyw_g_zUOdlUcWKxrLKVg,Efes Market,"4000 Us-130, Ste 12",Delran,NJ,8075.0,3.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
Qeh-KW3nlQBqh6Y-smHrUg,Walgreens,740 Ferry Cut Off St,New Castle,DE,19720.0,2.0,https://storage.googleapis.com/2024capstone51/photos/SwM6AkadRrDSlsFNReKHFg.jpg,New Content
